GeneID	GSM4318505	GSM4318506	GSM4318507	GSM4318508	GSM4318509	GSM4318510
6318	0	0	0	0	0	0
6317	0	0	0	0	0.03827	0
89778	0	0	0	0	0	0
8710	0	0	0	0	0.02732	0
5055	6.827	6.337	4.993	4.581	4.874	3.707
5273	0.1593	0.1661	0.09016	0.0563	0.08241	0.05008
284293	0.4428	0.3149	0.1367	0.1067	0.1458	0.1519
105372165	1.726	1.768	1.215	1.434	1.416	1.789
5271	40.61	37.94	37.6	40.62	40.39	38.45
221241	0	0	0	0	0	0
284294	0	0	0	0	0	0
400654	0	0	0	0	0	0
105372166	0	0	0	0	0	0
105372167	0	0	0	0	0	0
107985178	0	0	0	0	0	0
101927404	0	0	0	0	0	0
105372168	0	0	0	0	0	0
107985128	0	0	0	0	0	0
105372169	0	0	0	0	0	0
1005	0	0	0	0	0	0
105372170	0	0	0	0	0	0
28513	0	0	0	0	0	0
100847002	0	0	0	0	0	0
92126	0.07493	0.03553	0.1041	0.09392	0.07755	0.08354
643542	0	0	0	0	0	0
105372174	0	0	0	0	0	0
105372173	0	0	0	0	0	0
105372172	0	0	0	0	0	0
101927430	0	0	0	0	0	0
105372175	0	0	0	0	0	0
54495	31.79	22.96	30.18	24.93	29.76	22.97
79839	0.3514	0.2916	0.3946	0.2524	0.2581	0.2103
107985134	0	0	0	0	0	0.02777
107985135	0	0	0	0	0	0
107985136	0	0	0	0	0	0
220164	0.2041	0.4258	0.2283	0.2692	0.2731	0.2254
105372179	0	0	0	0	0	0
105372178	0.1485	0.08201	0.06677	0.07412	0.09946	0.06593
107985138	0	0	0	0	0.08506	0
10666	12.67	8.141	10.54	8.9	10.19	7.641
25914	9.453	10.86	6.95	7.23	8.691	7.048
105372180	0.1593	0.2701	0.08457	0.0845	0.08246	0.1503
107985158	0	0	0	0	0	0
9306	4.473	3.707	4.362	4.137	4.64	3.93
101927481	0.07745	0.1616	0.2631	0.2464	0.1603	0.2922
102724895	0.07537	0.1572	0.032	0	0.078	0.03555
101060542	0	0	0	0	0	0
112268215	0	0	0	0	0	0
105376872	0	0	0	0	0	0
220158	0	0	0.07713	0	0	0
107985166	0	0	0	0	0	0
105372185	0.01263	0	0	0	0	0
105372188	0	0	0	0	0	0
105372187	0	0	0	0	0	0
107985179	0	0	0	0	0	0
100505776	0	0	0	0	0	0
105372186	0	0	0	0	0	0
102724913	0	0	0	0	0	0
105376873	0	0	0	0	0	0
102725148	0	0	0	0	0	0
105372189	0	0	0	0	0	0
147381	0	0	0	0	0	0
81832	0.713	0.5292	0.6715	0.5187	0.5109	0.4786
100847083	0	0	0	0	0	0
100505797	0.2364	0.1233	0.3011	0	0	0
400655	0	0	0	0	0	0
100505817	0	0.05598	0	0	0	0
105372190	0	0	0	0	0	0
105372191	0	0	0	0.08902	0	0
201456	0.3933	0.5002	0.4896	0.3029	0.4461	0.3507
29090	25.66	20.66	24.19	21.74	21.49	20.24
1528	9.673	9.536	8.176	8.217	7.83	8.753
644041	0	0	0	0	0	0
101927606	0	0	0	0	0	0
125704	0	0	0	0.02737	0	0
55748	57.54	64.14	49.84	57.11	55.97	56.91
84735	0.07268	0.03033	0.1111	0.1696	0.03009	0.09599
55628	3.041	3.158	2.712	2.499	2.755	2.349
400657	6.432	5.477	5.431	4.625	5.284	4.799
107985130	0	0.08376	0	0	0	0
105376874	0	0	0	0	0	0
284273	11.19	11.28	8.722	7.685	9.488	7.159
10194	12.94	18.05	9.099	10.85	10.95	10.88
105372200	0	0	0	0	0	0
284274	0	0	0	0	0	0
107985177	0	0	0	0	0	0
105372201	0	0	0	0	0	0
105372202	0	0	0	0	0	0.05539
100505853	0	0	0	0	0	0
105372203	0	0	0	0	0	0
105372204	0	0	0	0	0	0
339298	0	0	0	0	0	0
105372206	0	0	0	0	0	0
105372207	0.105	0	0	0	0	0
105372208	0	0	0	0	0	0
105372210	0	0	0	0	0	0
105372209	0	0	0	0	0	0
105372211	0.04166	0.01449	0.01179	0	0	0
9658	2.427	2.262	1.69	1.849	2.206	1.813
101927989	1.157	1.536	0.8487	0.6694	0.9255	1.29
400658	0.1956	0.1749	0.2136	0.1778	0.2024	0.1581
284276	0	0	0	0	0	0
400660	0	0	0	0	0	0
101927651	0	0	0	0	0	0
107985151	0	0	0	0	0	0
105372212	0	0	0	0	0	0
400661	0	0.02816	0.04585	0	0	0
105372213	0	0	0	0	0	0
100131655	1.462	1.983	0.9106	1.551	1.261	1.839
7776	12.69	12.56	11.33	12.24	13.57	12.09
105372214	1.789	1.066	1.519	1.355	2.116	1.687
4155	14.87	16.06	15.78	21.28	19.01	21.6
105372217	0.2611	0.2383	0.2772	0.3461	0.304	0.4618
107987261	0.9612	2.442	1.434	1.359	1.9	1.29
2587	0	0	0	0	0	0
107985171	0	0	0	0	0	0
107985172	0	0	0	0	0	0
107985129	0	0	0	0	0	0
101927715	0	0	0	0	0	0
105372218	0	0	0	0	0	0
105372219	0	0	0	0	0	0
105372220	0	0	0.132	0.2748	0.1609	0.2444
105372221	0	0	0.1525	0	0	0
105372224	0	0	0	0	0	0
645321	0	0	0	0	0	0
27164	0	0	0	0	0	0
105372225	0.2023	0	0.5154	0	0.2094	0.1908
374868	4.843	6.238	4.449	4.659	5.135	4.573
105372226	0.01967	0.2257	0	0.04172	0.02036	0.05566
107985149	0	0.2746	0.02795	0	0	0.1863
4772	13.76	16.38	95.45	113.9	101	109.4
107985163	0.643	0.9315	0.9101	1.099	0.9612	0.775
101927897	0.9235	1.878	9.999	13.43	12.23	12.47
107985162	1.032	0.7252	4.688	5.251	4.971	4.69
102723506	3.504	3.785	9.692	11.77	10.84	10.9
284240	0.06406	0.02227	0.1451	0.02265	0.1105	0.02014
105372228	0	0	0	0	0.02268	0
284241	0.2841	0.4148	0.8202	1.085	0.2352	0.4823
9150	19.7	25.4	20.96	26.3	22.42	25.71
105376875	0.1812	0.1163	0.08285	0.08868	0.101	0.1315
26251	3.966	4.454	3.974	3.828	4.066	4.65
80148	14.91	16.61	15.03	15.99	15.75	17.11
440498	14.38	11.47	9.569	6.995	10.9	6.741
10907	81.56	88.32	80.26	75.64	71.8	78.02
79863	19.57	20.95	16	16.49	16.69	16.28
100506070	1.25	1.467	1.26	1.906	1.536	0.5895
22850	32.74	30.77	31.24	30.26	35.39	31.5
100130522	0.2534	0.3876	0.1721	0.1433	0.1748	0.2071
84552	4.607	5.509	3.927	3.857	3.798	3.865
375690	10.49	12.33	5.799	6.594	6.378	6.441
105376912	0.1606	0.3351	0.4092	0.3407	0.3325	0.303
100422919	0.9148	0.4771	0.3884	0.4851	0	0.4315
641702	0	0	0	0	0	0
81099	0	0	0	0	0	0
399844	1.334	1.959	1.199	1.36	1.193	1.185
101928344	2.153	2.384	1.114	1.689	1.984	1.335
107985295	0.8362	0.7519	0.2938	0.4587	0.7759	0.4352
8612	0.08444	0.08808	0.3585	0.1791	0.0437	0.239
54531	11.94	16.31	14.14	14.57	15.62	14.76
51298	0.3936	0.2874	0.1839	0.3757	0.2852	0.2042
126567	1.056	1.673	4.845	4.134	4.434	4.807
25759	0	0	0	0.06274	0	0
284451	0.1917	0.275	0.2646	0.2796	0.0248	0.09042
8174	0.4506	0.2991	0.2435	0.2172	0.1696	0.1932
105372232	1.246	1.588	2.116	0.8808	1.003	1.959
91978	4.646	15.66	11.84	12.02	9.148	10.64
997	52.68	65.95	53.93	53.77	53.95	56.03
3004	7.309	8.693	7.774	7.897	6.575	7.282
105372233	20.4	25.08	17.96	20.61	16.55	19.75
682	284	329.6	306.3	344	320.2	347.3
610	3.857	4.177	4.012	3.993	4.565	4.109
107987266	3.366	3.762	2.314	1.998	3.152	2.117
5442	39.56	59.32	40.19	42.93	39.97	42.9
105372234	2.277	1.188	0.6908	0.6901	1.515	1.228
27006	0.6249	0.9527	0.2041	0.4079	0.1493	0.4535
55658	47.92	78.9	51.23	56.4	48.93	51.5
10272	6.133	9.135	4.179	5.059	3.5	4.261
400668	0.9673	1.261	1.027	1.218	0.6257	1.312
5064	6.54	10.41	7.72	7.081	8.097	7.606
126353	0.01981	0.1653	0.0673	0.04202	0.06151	0.03738
101928450	0	0	0	0	0	0
107985343	0.06616	0	0	0	0	0
5725	344.7	429.5	381.1	478.6	444.9	465.4
100616459	3.054	3.186	3.458	3.239	4.215	1.921
79948	80.58	95.7	103.3	112.4	104	114.5
100422854	0	0	0	0	0	0
566	0.06959	0	0.0591	0	0.07203	0.06565
5657	0	0	0	0	0	0
1991	0	0.03903	0	0	0	0.03529
1675	11.51	23.47	14.24	15.47	11.75	14.34
10025	61.72	84.03	64.62	70.14	70.31	69.32
101954271	10.62	10.46	10.02	7.508	10.99	10.02
91300	60.35	82.29	74.07	85	74.79	88.17
84634	0.05576	0.1454	0.07103	0.02957	0.08656	0.0789
1820	8.301	9.842	5.481	6.152	6.635	6.542
57418	85.04	118.1	92.01	109.2	89.56	99.55
116444	2.087	3.435	1.689	1.798	1.35	1.891
105372235	2.975	4.843	2.033	2.308	2.253	2.327
91304	92.57	141.6	92.97	99.83	96.25	91.43
103625684	14.75	14.15	12.02	8.759	12.21	11.13
1265	225.1	284.5	248.1	278.1	327	306.8
10347	6.785	10.37	5.175	6.096	5.453	5.28
23526	63.63	96.63	58.01	61.76	63.49	60.01
5434	85.99	105.7	91.47	95.45	89.84	98.85
2879	278.9	361.7	335.4	345	323	336.1
22904	23.47	34.98	25.5	31.51	28.74	29.29
102723798	0.2558	0.2668	0.115	0.2553	0.2492	0.2413
102725180	0.2447	0.397	0.2886	0.3604	0.197	0.3719
6794	38.28	57.34	36.61	37.57	36.98	37.59
255057	1.511	2.199	3.691	4.001	3.965	3.658
513	114.6	171.4	153.2	151	125.5	139.7
102723811	1.837	3.251	2.6	3.66	2.247	2.1
90007	52.61	61.03	143	149.7	147.5	147.8
107985303	3.221	3.183	5.615	7.072	6.433	7.783
105372236	2.573	3.019	4.029	8.016	7.24	7.13
148046	9.03	11.7	10.83	15.35	16.33	15.46
1153	112.4	106.7	88.8	94.85	91.34	95.84
55009	100.6	124.7	136.3	139.4	133	142.4
1943	0	0.01303	0.07424	0.01325	0.1163	0.02356
84939	22.8	30.83	16.54	16.31	17.43	16.55
100189306	0	0.9019	0.7343	1.834	0	0.8156
100189195	4.265	6.228	5.071	3.619	6.18	4.023
374291	57.19	81.58	70.97	71.39	62.05	63.79
2593	54.95	71.67	58.86	63.37	57.26	59.22
26528	124.8	163.4	133.1	148.6	134.4	143.7
6209	1612	2176	2002	2010	1762	2009
10297	1.014	1.126	1.131	1.158	1.422	1.115
148223	42.19	50.84	37.7	34.87	35.43	33.77
54760	5.127	8.843	3.836	3.416	4.272	2.968
92840	15.59	17.86	15.21	14.45	14.33	15.25
339366	4.068	7.414	4.271	4.528	5.344	3.774
107985337	0.2583	0.6287	0.1463	0	0	0.2437
126520	0.05009	0.209	0.2978	0.1063	0.3111	0.1654
399664	10.53	16.74	17.89	18.07	16.85	18.04
53615	76.44	98.64	96.42	98.41	89.75	95.27
10975	175.9	180.1	180.3	162.3	153	171.1
6929	118.2	164.4	118.8	128.8	129.8	125.3
390874	0	0.009163	0.01492	0.02795	0.05455	0
101928543	0	0	0.03682	0.01149	0.07852	0.01022
148229	12.17	16.8	10.46	9.611	11.85	9.409
57455	35.13	57.01	40.87	47.66	43.64	43.38
100302210	88.37	107	92.47	96.23	100.4	83.36
100288123	9.527	17.06	7.002	10.64	8.296	10.33
83855	28.98	41.06	56.74	59.1	56.57	56.75
81926	22.83	36.59	24.64	29.25	24.03	26.35
113178	45.5	52.91	43.34	48.85	49.08	48.73
113179	6.237	13.01	8.984	10.26	8.294	9.272
105372238	0.3287	0.5144	0.349	0.3487	0.5104	0.4652
1455	64.13	90.11	66.44	75.52	68.06	70.72
255193	0.6249	1.153	0.3266	0.6628	0.6468	0.3174
55643	108.6	137.8	101.1	101	111.6	95.83
107985278	0.1562	0.163	0.2654	0.1657	0	0.1474
2872	56.84	70.18	59.87	71.16	69.11	69.65
126308	80.7	95.26	82.47	96.73	98.89	100.6
113177	3.819	3.64	2.964	2.34	2.556	1.926
8943	75.92	88.23	71.54	77.05	82.38	76.55
84444	26.38	36.81	27.37	34.26	33.27	31.5
55111	64.17	79.53	61.78	56.92	59.03	59.74
100302283	10.76	10.47	9.746	6.846	5.939	7.443
102466736	74.07	98.09	60.71	60.79	65.33	67.44
8175	182.5	299.3	184.7	221.1	200.7	213.6
268	24.98	39.38	16.03	21.87	17.55	18.83
100423031	44.18	82.3	32.83	47.7	38.38	32
126306	0.198	0.1239	0.1345	0.08399	0.1639	0.03735
105372240	0.09282	0	0.07883	0.2953	0	0.2627
4946	1007	1094	1076	1090	1036	1126
374872	0.09847	0.05136	0	0.02611	0.02548	0
645191	0.0596	0.09326	0.02531	0	0.06169	0
101928572	0	0.04032	0.06565	0	0	0
51690	212.5	267.6	247.4	248.5	203.5	235
56928	28.57	46.47	23.33	24.16	23.67	22.44
360200	2.038	1.93	1.518	1.43	1.59	1.39
26517	133.3	157.4	143.8	147	127.2	146.7
84823	161.7	188.5	128.5	140.1	152.3	144.2
102466806	0.7255	0.7568	0.6161	0.7695	0	0
101928602	1.368	2.319	1.017	0.7257	1.416	0.8068
4616	12.24	13.79	41.21	36.2	38.9	36.08
2788	1.777	1.674	1.643	1.322	1.72	1.446
102465838	0	0	0	0	0	0
148252	0.03476	0.07251	0.05903	0.05529	0.01799	0.04918
29985	29.64	41.56	24.49	25.38	26.62	25.41
6449	146.4	162.7	140.6	151.9	149	156.4
7064	42.43	55.3	39.45	41.97	39.03	40.54
115196	3.089	2.977	1.92	2.148	2.421	2.481
148254	3.279	2.767	2.649	2.527	2.572	1.911
80032	0.1152	0.1302	0.07338	0.03055	0.09937	0.1449
126295	9.75	9.129	9.152	7.801	8.35	6.992
101928631	6.215	4.918	4.277	4.092	4.215	4.347
58492	12.26	9.265	9.429	10.42	10.42	9.412
79816	1.594	1.724	0.9527	1.357	1.446	1.188
7089	21.54	25.48	20.29	21.72	22.42	21.01
166	403	503.2	455	477.5	449.6	474.5
105372242	0.1131	0.05899	0.1441	0.2999	0.4683	0.1067
2767	6.553	7.511	6.422	7.062	7.297	6.281
2769	85.47	95.82	181	202.7	177.2	204.8
100996351	7.948	8.915	15.42	18.5	17.61	19.15
8698	0.6861	1.431	0.6512	0.4708	0.7518	0.6853
56926	92.89	121.3	95.76	111.5	98.52	108.4
60680	1.239	1.477	1.282	0.9718	1.272	0.9822
105372244	0.4214	0.0879	0.3578	0.4469	0.4361	0.159
4782	4.596	6.232	5.696	6.927	7.337	6.328
284422	48.97	54	78.93	70.82	74.89	68.8
105372246	0.3056	0.5312	1.326	0.6122	1.862	1.377
83475	29.41	44.08	39.51	41.22	38.85	41.42
105372245	4.445	5.788	5.363	5.625	5.298	5.87
51343	24.33	29.51	23.22	23.12	25.29	23.72
126321	33.69	47.53	38.7	45.16	38.19	44.23
100128569	25.79	33.77	21.59	25.44	27.9	24.5
10362	66.01	84.96	61.95	62.85	62.14	59.4
126326	1.299	1.489	1.345	1.302	1.787	2.1
6915	0.01362	0.02842	0.01157	0.01445	0.0141	0.01285
404665	12.01	15.59	13.42	14	13.97	13.17
58509	21.19	28.46	21.07	24.08	23.12	23.47
23396	11.36	17.19	13.52	14.45	16.5	13.99
27134	3.146	3.505	2.853	2.245	3.417	3.279
9546	17.94	25.97	19.74	23.04	20.19	24.56
105372248	0.2608	1.088	0.886	0.2766	0.5399	1.476
116541	126.8	122.8	151.1	148.4	124.2	149
84839	0	0	0.06642	0	0.1349	0.04919
4145	0.0435	0	0.03694	0.0692	0.04502	0
23217	0.022	0.0459	0.1495	0.1167	0.1253	0.1245
85300	0.03809	0.01324	0.01078	0.01347	0	0
27231	0	0	0.04698	0	0	0
1613	24.77	33.61	27.65	26.12	26.12	27.14
693222	7.651	19.95	12.99	10.14	8.578	10.22
1938	1677	2019	1699	2016	1951	1996
26812	3.825	10.97	4.061	3.043	9.898	3.609
51588	26.98	31.33	29.59	30.04	31.92	30.1
51341	14.26	14.19	16.25	16.68	17.94	15.11
5605	114.1	152.3	125.6	137.5	124.5	133.5
84699	16.78	19.64	11.56	8.898	11.01	9.065
51548	26.64	36.25	29.74	29.91	28.67	29.99
170961	0.5437	0.5178	0.6525	0.6017	0.526	0.4349
10148	0	0	0	0	0	0
55702	42.52	52.08	51.32	54.08	48.8	55.13
56961	0.09832	0.03418	0.05566	0	0	0.03091
126259	11.84	13.11	11.76	11.15	11.49	11.55
79187	35.92	48.59	36.48	42.7	38.94	42.26
55620	1.937	1.684	1.611	1.626	1.378	1.675
84954	36.13	42.62	36.61	37.46	34.18	36.91
6455	43.83	58.19	60.75	64.78	66.94	65.85
10036	78.73	86.99	76.77	83.2	84.49	80.62
107985297	2.14	2.401	2.538	2.099	3.344	2.781
80700	51.98	64.3	49.86	55.52	50.69	55.11
100616371	13.33	17.62	6.795	12.26	11.04	9.225
84717	63.16	96.75	68.78	75.21	65.51	71.94
729359	0.2752	0.481	0.2526	0.3392	0.3618	0.3508
440503	0	0.02666	0.0217	0	0	0
116844	0.07269	0.02527	0.08231	0.1285	0.1254	0.1371
10501	1.002	0.833	0.9574	1.063	1.005	1.064
105372249	0.08393	0.01459	0.0594	0.08902	0.02896	0
126282	10.52	13.39	8.521	7.824	10.29	8.274
56005	83.82	95.17	100	103.8	96.28	104.9
91039	32.73	43.35	30.67	37.16	35.77	35.98
100131094	6.659	7.889	5.865	6.648	6.743	6.96
105372250	0.4445	0.2318	0.1887	0.2357	0	0.2097
7197	0	0	0	0	0	0
100189416	0	0	0.7343	0.917	0	0
284424	0	0	0.2094	0	0	0
407045	0	0	0	0	0	0
55527	37.7	37.95	32.28	35.02	37.13	35.63
148022	12.48	20.27	15.34	17.02	15.5	17
10226	44.26	55.51	43.95	50.69	48.61	48.9
645432	1.172	1.572	1.161	1.302	0.9819	1.369
29128	164.5	207.5	124.2	137.7	145.4	142
100616337	0	1.219	1.985	1.24	0	0
23030	13.09	17.09	11.61	13.79	13.67	13.34
5802	21.63	25.45	18.97	19.28	21.26	19.89
105372253	0.08092	0.08441	0.2062	0.1716	0.1675	0.458
105372252	0.05523	0.05761	0.02345	0.04394	0.1143	0
148066	0	0	0	0	0	0
257000	0.3213	0.6526	0.4882	0.4483	0.4375	0.5423
9667	40.69	53.8	40.63	43.63	44.91	41.29
6294	160.3	196.1	178.7	183.3	185.5	177.6
107985320	2.172	1.998	1.924	1.833	2.128	1.917
125988	58.98	60.67	63.49	59.76	55.68	62.16
374875	4.414	5.56	4.902	2.701	3.479	2.819
25873	1087	1228	1232	1183	1059	1220
9361	153.8	187.1	159.5	163.3	161.9	161.6
257062	0.07474	0.1364	0.1111	0.07927	0.1934	0.2115
163154	21.79	28.58	23.19	28.23	22.22	25.85
56931	56.81	80.42	59.37	75.77	61.74	71.62
4902	0.5225	0.9265	1.021	1.219	0.9193	0.4929
2528	0.06451	0.08411	0.02739	0.0171	0	0.06085
2525	0.06949	0.09664	0	0	0	0.0437
101928844	0	0	0.04512	0	0	0
2527	0.2222	0.2981	0.1887	0.2694	0.1972	0.3295
126328	76.37	90.25	83.98	90.26	81.19	92.19
400673	4.001	6.143	2.824	3.018	2.975	3.429
828	4.64	7.539	4.708	3.702	3.91	3.835
8498	57.01	69.53	53.13	57.14	53.23	58.86
100128568	1.877	4.121	1.845	1.676	2.658	1.864
5990	6.616	8.748	5.104	6.292	6.623	5.934
105372255	0.07443	0.05823	0	0.07894	0.0963	0.03511
81616	0.8549	0.7613	0.4958	0.7519	0.7122	0.6491
4298	55.48	75.11	51.78	57.42	55.97	58.63
125981	0.8315	0.7542	0.5219	0.4984	0.8231	0.8525
8192	116.2	143.6	120.4	124.1	115.1	122.1
84266	33.39	40.99	34.91	28.03	28.84	29.79
5623	3.507	2.888	3.056	2.349	3.343	2.611
2962	126.9	148.9	124.6	141	135.7	146.1
102465533	0	0	0	1.014	0.9898	0
102465473	0	0	0	1.063	1.037	0
390877	1.744	2.327	2.274	3.184	3.779	2.908
8570	235.6	294.8	226.7	276.5	267	267.7
100500888	351.5	410.5	313.2	383.9	367	369.5
284427	0.9541	1.225	0.7791	0.7395	1.025	0.6231
79085	26.81	30.2	22.16	23.49	25.34	23.24
92359	0.766	0.8789	0.4554	0.2437	0.3171	0.3613
79958	54.46	75.49	42.65	52.96	50.83	53.64
10382	33.92	45.57	25.36	29.95	30.41	29.86
8744	4.095	6.487	7.611	13.64	8.156	11.59
970	1.473	2.041	2.033	2.368	1.62	2.302
8740	0.097	0.09106	6.425	9.763	6.245	9.288
718	0.0362	0.02517	0.164	0.1664	0.1249	0.1024
56927	46.3	48.01	43.38	50.26	46.35	48.62
102465474	1.884	0.9827	2.4	2.997	1.95	1.777
9322	5.215	7.018	4.796	5.416	5.369	4.511
107985302	0.3607	1.129	0.6126	1.148	0.7466	0.5104
10045	5.083	7.6	4.251	4.673	4.22	3.956
7409	135.8	137.8	118.6	125.6	136.1	129
2015	0.6461	0.8986	0.5639	0.552	0.8359	0.5587
105372256	0	0.4064	0.1654	0.2066	0.4033	0
326342	0	0	0	0	0	0
497049	0.08629	0	0.1466	0	0	0.2035
112268245	0.0324	0.0169	0.01376	0.01718	0.01677	0.01528
729458	0	0	0	0	0	0
284428	0	0	0	0	0	0
653656	0	0	0	0	0	0
125997	0	0	0	0	0	0
653657	0	0	0	0	0.08451	0
79230	13.61	11.19	11.86	13.05	14.36	12.84
3643	6.205	7.104	4.947	5.004	5.787	5.57
23370	35.5	43.31	25.07	28.51	30.1	28.72
107985284	5.457	7.589	4.171	3.28	4.895	3.432
92960	1.222	1.209	1.649	1.827	1.913	1.182
374877	0	0.2337	0.1269	0.3169	0.1933	0.1057
105372261	0.5884	1.172	0.4997	1.021	0.5536	0.7064
140467	0	0	0.02538	0.06339	0	0
57192	22.35	26.85	22.69	25.67	22.13	25.57
10908	39	46.03	37.91	41.07	41.57	40.93
57662	3.61	7.734	5.929	6.44	6.824	6.164
102465475	0	0	0	0	0	0.8887
56949	93.45	116.8	94.91	104.3	107.8	102.6
100131801	129.2	123.4	146.1	133.4	126.1	141.5
126006	1.001	1.045	0.6016	0.8031	0.5815	0.5761
6813	55.02	67.6	53.25	60.19	56.03	59.36
56729	15.17	26.79	19.11	22.7	15.45	24.92
199675	2.558	2.416	4.057	3.736	5.144	4.188
126003	11.8	17.26	14.78	13.43	12.6	12.11
2208	0	0	0.04599	0	0	0
105372262	0	0	0	0	0	0
339390	0	0	0	0	0	0
30835	0	0	0	0	0.01465	0.01335
10332	0	0.02613	0.02127	0.02656	0	0.02363
105372263	0.05934	0.09284	0	0.01573	0.01535	0.02799
440508	0.03262	0	0	0	0	0
115704	15.02	19.53	11.41	12.78	12.42	12.84
80164	9.283	14.28	7.44	9.007	10.46	8.197
388499	0.3911	0.3671	0.2657	0.4148	0.2429	0.2213
80131	2.556	2.623	2.827	3.297	2.574	3.102
5609	43.39	53.53	42.76	47.1	46.22	47.03
100507588	2.713	4.341	3.495	3.804	3.094	2.972
6618	39.27	51.45	130.7	112.5	131.9	117.4
404217	40.67	71.64	61.06	60.29	53.13	54.01
10469	80.55	97.6	96.3	102.5	96.34	103.2
1994	94.84	108	85.76	94.41	98.48	94.74
105372266	4.88	6.787	4.973	4.313	3.536	3.069
6370	0.05238	0.1093	0.08897	0.1667	0.4337	0.2965
84467	0.01276	0	0	0.0203	0.01981	0.03611
79603	7.504	8.377	6.095	6.397	6.939	6.29
107985282	0.5293	0.2761	0.2248	0.5614	0.4109	0
51293	117.9	159.9	121.8	131.5	109.6	124.7
4701	171.2	162	171.3	154	166.9	160.8
6234	275.5	310.1	310.1	301.6	271	305.3
256949	0.9274	1.059	1.486	1.448	1.521	1.552
51129	0.7749	0.9429	1.289	1.267	1.337	1.188
100507567	16.55	21.45	15.58	16.31	17.77	16.78
100847049	1.387	0	1.178	0	0	1.963
9230	104.6	155	119	133.8	117.5	127.2
51257	9.331	14.05	8.797	10.2	10.4	10.23
4670	334.8	371.6	358.8	342.4	358.4	333.8
84106	1.497	1.781	1.004	0.9193	0.9243	0.9663
84330	12.69	19.74	13.26	13.54	12.92	12.33
4542	1.314	1.088	0.8976	0.5908	0.7392	0.7276
81794	3.968	6.324	2.993	3.215	3.762	3.208
105372267	0	0	0	0	0	0
107983991	0.1279	0.1335	0.07244	0.4071	0.1766	0.1207
284382	0	0	0	0.09591	0.0468	0.1706
284383	0	0	0	0	0	0
148156	7.894	7.384	7.44	6.81	8.046	6.847
85509	0	0	0	0	0	0
94025	0.001427	0.001489	0.001212	0	0	0
125963	0	0	0	0	0	0
390882	0	0	0	0	0	0
125962	0	0	0	0	0	0
390883	0	0	0	0	0	0
57693	55.03	47.22	46.49	48.76	52.56	49.82
162998	0.03914	0.04083	0.06648	0	0.06077	0.03692
125958	0	0	0	0	0	0
26648	0	0	0	0.06563	0	0
374879	6.921	4.988	5.172	6.092	6.361	5.612
84527	5.682	4.427	6.733	4.514	6.206	4.396
100529215	2.755	2.535	3.038	2.354	2.931	2.491
7730	2.434	2.419	2.847	2.289	2.852	2.231
112268250	0.08321	0.0434	0.08834	0.04413	0.06459	0.05887
10781	30.73	30.96	38.23	35.17	36.4	36.4
105372269	0.09973	0.104	0.07411	0.05289	0.05161	0.09408
147741	0	0	0.02677	0.03343	0.03262	0.01487
105372268	0.1576	0.1644	0.1041	0.2228	0.1993	0.04955
79088	8.282	7.235	7.083	7.099	7.931	7.016
101928238	0.6802	0.4257	0.6354	0.2164	0.352	0.5775
7675	21.39	19.89	33.03	28.05	30.05	26.51
105376914	0	0	0	0	0	0
93134	11.67	9.289	7.881	7.88	9.092	6.484
284385	5.782	4.631	3.741	4.234	3.598	4.383
54811	9.927	10.54	8.757	10.03	10.94	9.162
729648	0.2282	0.2164	0.1233	0.264	0.3006	0.2544
105372270	0.05868	0.102	0.09966	0	0.02024	0.05535
162993	3.139	2.67	2.379	2.228	2.549	1.936
100505555	3.969	2.222	3.453	2.772	3.607	2.648
54850	22.79	26.25	17.27	19.7	19.28	18.23
59286	427.4	419.8	433.2	400.8	362.7	432.1
100996288	0.6011	0.3919	0.5743	0.3985	0.3111	0.7088
5300	204.3	277.7	224.9	239.3	209	232.2
93145	3.607	3.845	3.446	4.585	4.639	4.878
50509	0.02025	0.02112	0.06878	0.08589	0.06286	0.02865
50700	0	0	0.03619	0.0452	0	0
100847093	0	0	0	0	0	0
388503	0	0	0.0712	0	0.03471	0.03164
55337	23.61	28.36	25.07	25.43	26.01	26.41
83854	4.63	6.597	9.009	10.65	9.262	11.33
56342	70.03	90.26	137.8	181.9	151.6	180.6
692312	59.33	77.47	121.6	153.6	126	149.6
692229	2.97	3.098	3.784	3.15	6.148	2.802
100113382	0.6861	3.578	0	1.455	0.7101	0
5032	42.01	48.35	93.54	103.9	93.24	101.8
8666	386.8	457.6	424.3	440.3	412	431.1
1786	188.3	232.8	177.6	207.1	215.2	199.9
9294	4.383	5.621	4.399	5.88	6.151	5.704
100422925	0	0	0	0	0	0
51073	90.38	121.4	97.7	106.6	93.98	106.5
105372272	0	0	0	0.1168	0.114	0
3383	1.702	2.441	1.156	1.038	1.255	1.465
3386	14.83	15.21	12.96	12.19	12.15	10.29
7087	1.929	3.055	2.546	2.686	2.995	2.795
100125288	4.782	6.185	3.546	3.753	3.299	3.639
112812	37.17	47.23	35.33	35.19	31.63	38.48
125950	72.65	99.72	70.99	83.7	79.73	79.18
3385	134.9	155.5	128.1	138.4	135.1	139.9
7297	42.1	59.06	41.15	47.64	49.69	45.99
11140	225.9	299.9	255.7	279.8	246.3	286.4
100302213	186.2	269	226.3	255.4	210.5	234.5
5141	12.47	17.79	26.09	29.63	30.36	29.6
9817	99.84	125.6	85.16	94.12	88.96	98.09
